OrthoGroup	Gene
OG0000036	AL8G27430
OG0000036	AL8G27440
OG0008622	AL8G27450
OG0008623	AL8G27460
OG0000208	AL8G27470
OG0008624	AL8G27480
OG0000208	AL8G27490
OG0000622	AL8G27500
OG0000208	AL8G27510
OG0001296	AL8G27520
OG0003317	AL8G27530
OG0016559	AL8G27550
OG0021390	AL8G27570
OG0001296	AL8G27580
OG0003317	AL8G27590
OG0002018	AL8G27600
OG0016560	AL8G27640
OG0016561	AL8G27650
OG0016562	AL8G27660
OG0016563	AL8G27670
OG0016564	AL8G27680
OG0016565	AL8G27690
OG0016566	AL8G27700
OG0016567	AL8G27710
OG0001683	AL8G27720
OG0001683	AL8G27730
OG0002847	AL8G27750
OG0016568	AL8G27760
OG0016569	AL8G27770
OG0016570	AL8G27780
OG0016571	AL8G27790
OG0016572	AL8G27800
OG0016573	AL8G27810
OG0016574	AL8G27820
OG0016575	AL8G27830
OG0016576	AL8G27840
OG0022960	AL8G27860
OG0016577	AL8G27870
OG0016578	AL8G27880
OG0021391	AL8G27890
OG0016579	AL8G27900
OG0001684	AL8G27910
OG0001684	AL8G27920
OG0016580	AL8G27930
OG0001685	AL8G27940
OG0001685	AL8G27950
OG0002068	AL8G27960
OG0021392	AL8G27980
OG0016581	AL8G27990
OG0000035	AL8G28000
OG0003318	AL8G28010
OG0022978	AL8G28030
OG0016582	AL8G28040
OG0016583	AL8G28050
OG0016584	AL8G28060
OG0016585	AL8G28080
OG0016586	AL8G28090
OG0016587	AL8G28100
OG0016588	AL8G28110
OG0016589	AL8G28120
OG0001069	AL8G28130
OG0016590	AL8G28140
OG0016591	AL8G28150
OG0016592	AL8G28160
OG0016593	AL8G28170
OG0016594	AL8G28180
OG0016595	AL8G28190
OG0016596	AL8G28210
OG0016597	AL8G28220
OG0001070	AL8G28230
OG0000383	AL8G28240
OG0019462	AL8G28250
OG0001071	AL8G28260
OG0001072	AL8G28270
OG0019463	AL8G28280
OG0019464	AL8G28290
OG0019465	AL8G28300
OG0019466	AL8G28310
OG0019467	AL8G28330
OG0020633	AL8G28340
OG0002055	AL8G28350
OG0000109	AL8G28360
OG0000109	AL8G28370
OG0021826	AL8G28380
OG0001759	AL8G28390
OG0001759	AL8G28400
OG0004714	AL8G28450
OG0009217	AL8G28460
OG0002055	AL8G28470
OG0000655	AL8G28490
OG0000655	AL8G28500
OG0000109	AL8G28510
OG0000109	AL8G28520
OG0002055	AL8G28530
OG0000109	AL8G28540
OG0000257	AL8G28550
OG0002054	AL8G28580
OG0002054	AL8G28590
OG0009216	AL8G28600
OG0009215	AL8G28610
OG0002846	AL8G28622
OG0019986	AL8G28624
OG0009214	AL8G28626
OG0009213	AL8G28630
OG0009212	AL8G28640
OG0009088	AL8G28650
OG0009211	AL8G28680
OG0009210	AL8G28700
OG0009209	AL8G28710
OG0020631	AL8G28720
OG0009208	AL8G28730
OG0003663	AL8G28740
OG0002839	AL8G28780
OG0000111	AL8G28790
OG0003663	AL8G28800
OG0003663	AL8G28810
OG0002845	AL8G28840
OG0000444	AL8G28850
OG0001326	AL8G28870
OG0009207	AL8G28890
OG0009206	AL8G28900
OG0009205	AL8G28910
OG0009204	AL8G28920
OG0009203	AL8G28940
OG0009202	AL8G28950
OG0009201	AL8G28960
OG0022939	AL8G28970
OG0009200	AL8G28980
OG0020630	AL8G29000
OG0023038	AL8G29020
OG0009198	AL8G29030
OG0009197	AL8G29040
OG0009196	AL8G29050
OG0009195	AL8G29092
OG0009194	AL8G29110
OG0009193	AL8G29120
OG0000381	AL8G29130
OG0000211	AL8G29140
OG0009192	AL8G29150
OG0009191	AL8G29160
OG0020628	AL8G29170
OG0022970	AL8G29180
OG0009190	AL8G29190
OG0009189	AL8G29200
OG0009188	AL8G29210
OG0009187	AL8G29220
OG0009186	AL8G29230
OG0009185	AL8G29240
OG0009184	AL8G29250
OG0009183	AL8G29260
OG0000248	AL8G29280
OG0022991	AL8G29290
OG0009182	AL8G29300
OG0000606	AL8G29310
OG0000058	AL8G29350
OG0000606	AL8G29370
OG0002843	AL8G29380
OG0009181	AL8G29390
OG0009180	AL8G29400
OG0023009	AL8G29410
OG0000607	AL8G29420
OG0009179	AL8G29430
OG0009178	AL8G29440
OG0002473	AL8G29460
OG0002473	AL8G29480
OG0002842	AL8G29490
OG0023024	AL8G29510
OG0009177	AL8G29540
OG0001074	AL8G29560
OG0020627	AL8G29570
OG0009176	AL8G29580
OG0009175	AL8G29590
OG0000380	AL8G29600
OG0009174	AL8G29610
OG0009173	AL8G29620
OG0009172	AL8G29630
OG0009171	AL8G29640
OG0002841	AL8G29650
OG0002840	AL8G29660
OG0000647	AL8G29670
OG0009170	AL8G29690
OG0009169	AL8G29710
OG0009167	AL8G29730
OG0009166	AL8G29740
OG0000036	AL8G29750
OG0000036	AL8G29760
OG0002841	AL8G29770
OG0009165	AL8G29780
OG0009164	AL8G29790
OG0009163	AL8G29800
OG0008625	AL8G29810
OG0009162	AL8G29820
OG0009161	AL8G29830
OG0001075	AL8G29840
OG0002088	AL8G29850
OG0001913	AL8G29860
OG0001076	AL8G29870
OG0009160	AL8G29890
OG0009159	AL8G29900
OG0009158	AL8G29910
OG0000036	AL8G29920
OG0020626	AL8G29930
OG0009157	AL8G29940
OG0002839	AL8G29950
OG0002796	AL8G29990
OG0009156	AL8G30020
OG0002838	AL8G30030
OG0009155	AL8G30040
OG0009154	AL8G30050
OG0022948	AL8G30060
OG0002837	AL8G30070
OG0009153	AL8G30080
OG0000059	AL8G30090
OG0009152	AL8G30100
OG0009151	AL8G30110
OG0001077	AL8G30120
OG0009150	AL8G30130
OG0009149	AL8G30140
OG0009148	AL8G30150
OG0009147	AL8G30160
OG0020624	AL8G30170
OG0009146	AL8G30180
OG0000210	AL8G30190
OG0009145	AL8G30200
OG0001078	AL8G30210
OG0009144	AL8G30220
OG0009143	AL8G30230
OG0001914	AL8G30240
OG0002836	AL8G30250
OG0002836	AL8G30260
OG0009142	AL8G30270
OG0009141	AL8G30280
OG0009140	AL8G30290
OG0009139	AL8G30300
OG0009138	AL8G30310
OG0001080	AL8G30330
OG0009137	AL8G30340
OG0022984	AL8G30350
OG0009136	AL8G30360
OG0020260	AL8G30370
OG0009135	AL8G30380
OG0009134	AL8G30390
OG0009133	AL8G30400
OG0000210	AL8G30410
OG0009132	AL8G30420
OG0000192	AL8G30430
OG0009131	AL8G30440
OG0009130	AL8G30450
OG0009129	AL8G30460
OG0009128	AL8G30470
OG0000165	AL8G30480
OG0009127	AL8G30520
OG0009126	AL8G30530
OG0009125	AL8G30560
OG0009124	AL8G30570
OG0000165	AL8G30580
OG0009123	AL8G30590
OG0009122	AL8G30600
OG0009121	AL8G30610
OG0009120	AL8G30620
OG0009119	AL8G30630
OG0009118	AL8G30640
OG0020098	AL8G30650
OG0009117	AL8G30660
OG0009116	AL8G30670
OG0009115	AL8G30680
OG0000468	AL8G30690
OG0020623	AL8G30700
OG0009114	AL8G30710
OG0009113	AL8G30720
OG0000165	AL8G30740
OG0009112	AL8G30750
OG0009111	AL8G30760
OG0009110	AL8G30770
OG0009109	AL8G30780
OG0009108	AL8G30790
OG0009107	AL8G30800
OG0001081	AL8G30810
OG0000036	AL8G30820
OG0009106	AL8G30832
OG0002052	AL8G30834
OG0009105	AL8G30840
OG0009104	AL8G30850
OG0000491	AL8G30870
OG0002051	AL8G30880
OG0009103	AL8G30890
OG0002051	AL8G30900
OG0000491	AL8G30910
OG0009102	AL8G30930
OG0009101	AL8G30940
OG0009100	AL8G30950
OG0009099	AL8G30960
OG0002835	AL8G30970
OG0009098	AL8G30980
OG0002835	AL8G30990
OG0009097	AL8G31000
OG0009096	AL8G31010
OG0009095	AL8G31020
OG0009094	AL8G31030
OG0002638	AL8G31050
OG0009093	AL8G31060
OG0009092	AL8G31070
OG0009091	AL8G31080
OG0009090	AL8G31090
OG0009089	AL8G31100
OG0019827	AL8G31120
OG0009087	AL8G31140
OG0014514	AL8G31150
OG0022940	AL8G31160
OG0009086	AL8G31170
OG0009085	AL8G31180
OG0009084	AL8G31200
OG0009083	AL8G31210
OG0009082	AL8G31220
OG0017276	AL8G31230
OG0022972	AL8G31240
OG0009081	AL8G31250
OG0020621	AL8G31260
OG0009080	AL8G31270
OG0009079	AL8G31280
OG0009078	AL8G31290
OG0009077	AL8G31300
OG0009076	AL8G31310
OG0009075	AL8G31320
OG0009074	AL8G31330
OG0003579	AL8G31340
OG0002834	AL8G31350
OG0009073	AL8G31370
OG0009072	AL8G31380
OG0009071	AL8G31390
OG0009070	AL8G31410
OG0009069	AL8G31420
OG0022966	AL8G31430
OG0009068	AL8G31440
OG0009067	AL8G31460
OG0009066	AL8G31470
OG0009065	AL8G31480
OG0009064	AL8G31490
OG0009063	AL8G31510
OG0002833	AL8G31520
OG0009061	AL8G31550
OG0009062	AL8G31560
OG0000469	AL8G31570
OG0000345	AL8G31580
OG0000345	AL8G31590
OG0001082	AL8G31600
OG0016764	AL8G31620
OG0016763	AL8G31630
OG0000736	AL8G31650
OG0002333	AL8G31660
OG0001694	AL8G31670
OG0003336	AL8G31680
OG0005489	AL8G31710
OG0003336	AL8G31730
OG0016762	AL8G31740
OG0016761	AL8G31750
OG0016760	AL8G31760
OG0001917	AL8G31770
OG0000035	AL8G31780
OG0016759	AL8G31790
OG0016758	AL8G31800
OG0016757	AL8G31810
OG0016756	AL8G31820
OG0016755	AL8G31830
OG0016754	AL8G31840
OG0016753	AL8G31850
OG0003335	AL8G31860
OG0003334	AL8G31870
OG0016752	AL8G31880
OG0016751	AL8G31890
OG0016750	AL8G31900
OG0001085	AL8G31910
OG0016749	AL8G31920
OG0016748	AL8G31930
OG0016747	AL8G31940
OG0000161	AL8G31950
OG0016746	AL8G31970
OG0002237	AL8G31980
OG0003333	AL8G31990
OG0001086	AL8G32000
OG0016745	AL8G32010
OG0022955	AL8G32030
OG0023031	AL8G32040
OG0016744	AL8G32070
OG0016743	AL8G32100
OG0000454	AL8G32120
OG0016742	AL8G32130
OG0016740	AL8G32140
OG0003332	AL8G32160
OG0002332	AL8G32170
OG0019780	AL8G32180
OG0021416	AL8G32200
OG0016739	AL8G32210
OG0003558	AL8G32220
OG0000110	AL8G32230
OG0016738	AL8G32240
OG0000354	AL8G32260
OG0016737	AL8G32270
OG0001918	AL8G32280
OG0016736	AL8G32290
OG0000346	AL8G32300
OG0021415	AL8G32310
OG0001912	AL8G32320
OG0002021	AL8G32330
OG0003154	AL8G32340
OG0012719	AL8G32350
OG0017051	AL8G32370
OG0000740	AL8G32380
OG0000740	AL8G32390
OG0017052	AL8G32400
OG0017053	AL8G32410
OG0000130	AL8G32420
OG0017054	AL8G32430
OG0017055	AL8G32440
OG0001344	AL8G32450
OG0002073	AL8G32460
OG0003367	AL8G32470
OG0000342	AL8G32480
OG0003368	AL8G32490
OG0000226	AL8G32500
OG0000226	AL8G32520
OG0000226	AL8G32530
OG0000385	AL8G32540
OG0017056	AL8G32550
OG0017057	AL8G32560
OG0017058	AL8G32570
OG0017059	AL8G32590
OG0017060	AL8G32600
OG0023012	AL8G32610
OG0017061	AL8G32620
OG0017062	AL8G32630
OG0021448	AL8G32660
OG0017064	AL8G32670
OG0022937	AL8G32680
OG0017065	AL8G32690
OG0017066	AL8G32700
OG0017067	AL8G32710
OG0000502	AL8G32720
OG0017068	AL8G32730
OG0017069	AL8G32740
OG0017070	AL8G32750
OG0002349	AL8G32770
OG0021450	AL8G32780
OG0003369	AL8G32790
OG0017071	AL8G32800
OG0001636	AL8G32810
OG0017072	AL8G32820
OG0017073	AL8G32830
OG0003370	AL8G32850
OG0002224	AL8G32860
OG0021089	AL8G32870
OG0002224	AL8G32880
OG0017075	AL8G32890
OG0017076	AL8G32900
OG0001345	AL8G32910
OG0017077	AL8G32920
OG0017078	AL8G32930
OG0017079	AL8G32940
OG0017080	AL8G32950
OG0017081	AL8G32960
OG0017082	AL8G32970
OG0017083	AL8G32980
OG0017084	AL8G32990
OG0001800	AL8G33000
OG0017085	AL8G33010
OG0000185	AL8G33020
OG0001050	AL8G33030
OG0017086	AL8G33040
OG0001049	AL8G33050
OG0017087	AL8G33060
OG0017088	AL8G33070
OG0017089	AL8G33080
OG0017090	AL8G33090
OG0001702	AL8G33100
OG0017091	AL8G33110
OG0002206	AL8G33140
OG0002076	AL8G33150
OG0013467	AL8G33170
OG0003131	AL8G33180
OG0013468	AL8G33190
OG0013469	AL8G33200
OG0000503	AL8G33210
OG0013470	AL8G33220
OG0000063	AL8G33230
OG0013471	AL8G33240
OG0013472	AL8G33250
OG0001346	AL8G33260
OG0013473	AL8G33270
OG0013474	AL8G33280
OG0013475	AL8G33290
OG0000479	AL8G33300
OG0013476	AL8G33310
OG0013477	AL8G33320
OG0000042	AL8G33330
OG0013478	AL8G33340
OG0013479	AL8G33350
OG0013480	AL8G33360
OG0013481	AL8G33370
OG0021028	AL8G33380
OG0013482	AL8G33390
OG0003132	AL8G33400
OG0001347	AL8G33410
OG0013483	AL8G33420
OG0013484	AL8G33430
OG0003133	AL8G33450
OG0003134	AL8G33460
OG0000000	AL8G33480
OG0013485	AL8G33500
OG0003133	AL8G33510
OG0000658	AL8G33520
OG0013486	AL8G33530
OG0001348	AL8G33540
OG0002520	AL8G33550
OG0001987	AL8G33570
OG0001987	AL8G33590
OG0021031	AL8G33600
OG0013487	AL8G33610
OG0013488	AL8G33620
OG0013489	AL8G33630
OG0013490	AL8G33640
OG0013491	AL8G33650
OG0013492	AL8G33670
OG0013493	AL8G33680
OG0013494	AL8G33690
OG0013495	AL8G33700
OG0013496	AL8G33710
OG0013497	AL8G33720
OG0013498	AL8G33730
OG0002811	AL8G33740
OG0013499	AL8G33750
OG0013500	AL8G33760
OG0001498	AL8G33770
OG0013501	AL8G33780
OG0013502	AL8G33800
OG0013503	AL8G33810
OG0013504	AL8G33820
OG0013505	AL8G33830
OG0013506	AL8G33840
OG0013507	AL8G33850
OG0001068	AL8G33860
OG0013508	AL8G33870
OG0013509	AL8G33880
OG0013510	AL8G33890
OG0013511	AL8G33900
OG0013512	AL8G33910
OG0013513	AL8G33920
OG0002205	AL8G33930
OG0013514	AL8G33960
OG0000144	AL8G33970
OG0013515	AL8G33980
OG0023026	AL8G33990
OG0013516	AL8G34000
OG0013517	AL8G34020
OG0013518	AL8G34030
OG0013519	AL8G34040
OG0013520	AL8G34050
OG0013521	AL8G34060
OG0013522	AL8G34070
OG0013523	AL8G34080
OG0013524	AL8G34090
OG0022977	AL8G34100
OG0013525	AL8G34110
OG0013526	AL8G34120
OG0013527	AL8G34130
OG0013528	AL8G34140
OG0001553	AL8G34150
OG0000700	AL8G34160
OG0013529	AL8G34170
OG0013530	AL8G34180
OG0021033	AL8G34190
OG0013531	AL8G34200
OG0013532	AL8G34210
OG0013533	AL8G34220
OG0013534	AL8G34230
OG0013535	AL8G34240
OG0013536	AL8G34250
OG0003135	AL8G34260
OG0001553	AL8G34270
OG0003136	AL8G34290
OG0013537	AL8G34300
OG0013538	AL8G34310
OG0013539	AL8G34320
OG0013540	AL8G34330
OG0013541	AL8G34340
OG0013542	AL8G34350
OG0013543	AL8G34360
OG0013544	AL8G34370
OG0022932	AL8G34380
OG0013545	AL8G34390
OG0013546	AL8G34400
OG0013547	AL8G34410
OG0013548	AL8G34420
OG0013549	AL8G34430
OG0013550	AL8G34440
OG0013551	AL8G34450
OG0002206	AL8G34460
OG0019817	AL8G34470
OG0013552	AL8G34480
OG0019817	AL8G34490
OG0021034	AL8G34510
OG0013553	AL8G34520
OG0013554	AL8G34530
OG0013555	AL8G34540
OG0003138	AL8G34550
OG0013556	AL8G34570
OG0000535	AL8G34610
OG0013557	AL8G34620
OG0013558	AL8G34630
OG0013559	AL8G34640
OG0001554	AL8G34650
OG0016956	AL8G34660
OG0000107	AL8G34670
OG0013560	AL8G34690
OG0013561	AL8G34700
OG0003139	AL8G34710
OG0013562	AL8G34730
OG0013563	AL8G34750
OG0013564	AL8G34760
OG0013565	AL8G34770
OG0013566	AL8G34780
OG0013567	AL8G34790
OG0013568	AL8G34800
OG0013569	AL8G34810
OG0013570	AL8G34820
OG0001555	AL8G34830
OG0000479	AL8G34840
OG0013571	AL8G34870
OG0013572	AL8G34880
OG0013573	AL8G34890
OG0013574	AL8G34900
OG0001454	AL8G34910
OG0013575	AL8G34920
OG0013576	AL8G34930
OG0013577	AL8G34950
OG0001852	AL8G34960
OG0013578	AL8G34970
OG0013579	AL8G34980
OG0001556	AL8G34990
OG0013581	AL8G35000
OG0013582	AL8G35010
OG0013583	AL8G35020
OG0013584	AL8G35030
OG0013585	AL8G35040
OG0013586	AL8G35050
OG0000411	AL8G35060
OG0023011	AL8G35070
OG0002129	AL8G35080
OG0021035	AL8G35090
OG0003140	AL8G35100
OG0000107	AL8G35110
OG0000107	AL8G35120
OG0000107	AL8G35130
OG0000107	AL8G35140
OG0000272	AL8G35160
OG0000213	AL8G35170
OG0003550	AL8G35200
OG0003551	AL8G35210
OG0019568	AL8G35220
OG0019569	AL8G35230
OG0019570	AL8G35240
OG0003552	AL8G35250
OG0021927	AL8G35270
OG0020698	AL8G35280
OG0002907	AL8G35300
OG0002095	AL8G35320
OG0002906	AL8G35330
OG0010226	AL8G35340
OG0010225	AL8G35350
OG0010224	AL8G35360
OG0002905	AL8G35370
OG0010223	AL8G35380
OG0010222	AL8G35390
OG0010221	AL8G35400
OG0000272	AL8G35420
OG0001381	AL8G35430
OG0010220	AL8G35440
OG0002119	AL8G35450
OG0010219	AL8G35460
OG0010218	AL8G35470
OG0010217	AL8G35480
OG0010216	AL8G35490
OG0010215	AL8G35500
OG0010214	AL8G35510
OG0002904	AL8G35520
OG0000160	AL8G35530
OG0000244	AL8G35540
OG0022973	AL8G35550
OG0002903	AL8G35560
OG0002094	AL8G35570
OG0000107	AL8G35580
OG0022930	AL8G35590
OG0010213	AL8G35600
OG0010212	AL8G35630
OG0010211	AL8G35640
OG0010210	AL8G35660
OG0010209	AL8G35670
OG0010208	AL8G35680
OG0000272	AL8G35690
OG0020697	AL8G35700
OG0002902	AL8G35710
OG0000365	AL8G35720
OG0000391	AL8G35730
OG0022969	AL8G35740
OG0000510	AL8G35750
OG0000510	AL8G35760
OG0000510	AL8G35770
OG0010207	AL8G35780
OG0010206	AL8G35790
OG0010205	AL8G35800
OG0000019	AL8G35810
OG0010204	AL8G35820
OG0002901	AL8G35840
OG0010203	AL8G35870
OG0001244	AL8G35880
OG0000509	AL8G35890
OG0010202	AL8G35900
OG0010201	AL8G35910
OG0010200	AL8G35920
OG0010199	AL8G35930
OG0010198	AL8G35940
OG0010197	AL8G35950
OG0002093	AL8G35960
OG0002093	AL8G35970
OG0010196	AL8G35980
OG0020696	AL8G36000
OG0010195	AL8G36010
OG0001380	AL8G36020
OG0001380	AL8G36030
OG0010194	AL8G36040
OG0010193	AL8G36050
OG0010192	AL8G36060
OG0000508	AL8G36070
OG0000508	AL8G36080
OG0000508	AL8G36090
OG0010191	AL8G36100
OG0010190	AL8G36110
OG0020695	AL8G36120
OG0001379	AL8G36130
OG0001245	AL8G36160
OG0001245	AL8G36170
OG0002900	AL8G36180
OG0002899	AL8G36200
OG0000033	AL8G36210
OG0010189	AL8G36220
OG0010188	AL8G36230
OG0000133	AL8G36240
OG0010187	AL8G36250
OG0001378	AL8G36260
OG0010186	AL8G36270
OG0010185	AL8G36280
OG0010184	AL8G36290
OG0022980	AL8G36300
OG0010183	AL8G36320
OG0005447	AL8G36330
OG0010182	AL8G36340
OG0023017	AL8G36350
OG0010181	AL8G36360
OG0010180	AL8G36370
OG0010179	AL8G36380
OG0000076	AL8G36390
OG0000472	AL8G36400
OG0000150	AL8G36410
OG0002092	AL8G36420
OG0002091	AL8G36430
OG0002091	AL8G36440
OG0000032	AL8G36450
OG0000032	AL8G36460
OG0010178	AL8G36470
OG0000022	AL8G36480
OG0002898	AL8G36490
OG0002139	AL8G36500
OG0010177	AL8G36520
OG0002897	AL8G36530
OG0000033	AL8G36540
OG0010176	AL8G36550
OG0010175	AL8G36560
OG0010174	AL8G36590
OG0001377	AL8G36600
OG0010173	AL8G36610
OG0010172	AL8G36620
OG0010171	AL8G36630
OG0010170	AL8G36640
OG0002896	AL8G36650
OG0002090	AL8G36660
OG0001376	AL8G36670
OG0010169	AL8G36680
OG0020693	AL8G36690
OG0000664	AL8G36700
OG0002895	AL8G36720
OG0000665	AL8G36730
OG0000665	AL8G36740
OG0023001	AL8G36750
OG0010168	AL8G36760
OG0010167	AL8G36770
OG0010166	AL8G36780
OG0000664	AL8G36790
OG0002894	AL8G36800
OG0010165	AL8G36810
OG0010164	AL8G36820
OG0002089	AL8G36830
OG0001375	AL8G36840
OG0002893	AL8G36850
OG0010163	AL8G36860
OG0010162	AL8G36870
OG0002892	AL8G36890
OG0010161	AL8G36930
OG0023040	AL8G36940
OG0010160	AL8G36950
OG0010159	AL8G36960
OG0010158	AL8G36970
OG0010157	AL8G36980
OG0002476	AL8G36990
OG0000390	AL8G37000
OG0010156	AL8G37010
OG0010155	AL8G37030
OG0010154	AL8G37040
OG0010153	AL8G37050
OG0010152	AL8G37060
OG0010151	AL8G37070
OG0010150	AL8G37080
OG0001374	AL8G37090
OG0001374	AL8G37100
OG0010149	AL8G37110
OG0010148	AL8G37120
OG0010147	AL8G37130
OG0010146	AL8G37140
OG0023007	AL8G37150
OG0010145	AL8G37160
OG0010144	AL8G37170
OG0002891	AL8G37180
OG0010143	AL8G37190
OG0022965	AL8G37200
OG0010142	AL8G37210
OG0010141	AL8G37220
OG0010140	AL8G37230
OG0010139	AL8G37240
OG0000199	AL8G37250
OG0000335	AL8G37260
OG0010138	AL8G37270
OG0010137	AL8G37280
OG0010136	AL8G37290
OG0010135	AL8G37300
OG0010134	AL8G37310
OG0010133	AL8G37320
OG0010132	AL8G37330
OG0010131	AL8G37340
OG0010130	AL8G37350
OG0000389	AL8G37360
OG0000663	AL8G37370
OG0010129	AL8G37380
OG0010128	AL8G37390
OG0023034	AL8G37410
OG0010127	AL8G37420
OG0003366	AL8G37430
OG0000228	AL8G37440
OG0003424	AL8G37450
OG0003423	AL8G37460
OG0010126	AL8G37470
OG0000103	AL8G37480
OG0010125	AL8G37490
OG0010124	AL8G37500
OG0010123	AL8G37510
OG0022985	AL8G37520
OG0010122	AL8G37530
OG0010121	AL8G37540
OG0010120	AL8G37550
OG0010119	AL8G37560
OG0010118	AL8G37570
OG0010117	AL8G37580
OG0010116	AL8G37610
OG0010115	AL8G37630
OG0010114	AL8G37640
OG0010113	AL8G37660
OG0010112	AL8G37670
OG0010111	AL8G37680
OG0010110	AL8G37690
OG0010109	AL8G37700
OG0010108	AL8G37710
OG0020690	AL8G37720
OG0010107	AL8G37730
OG0010106	AL8G37740
OG0010105	AL8G37750
OG0010104	AL8G37760
OG0021417	AL8G37770
OG0010103	AL8G37780
OG0010102	AL8G37790
OG0010101	AL8G37800
OG0000309	AL8G37810
OG0000299	AL8G37820
OG0002087	AL8G37840
OG0010100	AL8G37850
OG0010099	AL8G37860
OG0010098	AL8G37870
OG0010097	AL8G37880
OG0001373	AL8G37890
OG0010096	AL8G37900
OG0010095	AL8G37910
OG0010094	AL8G37920
OG0010093	AL8G37930
OG0023020	AL8G37940
OG0010092	AL8G37950
OG0010091	AL8G37960
OG0000156	AL8G37970
OG0000189	AL8G37980
OG0010090	AL8G37990
OG0010089	AL8G38000
OG0010088	AL8G38020
OG0010087	AL8G38030
OG0010086	AL8G38040
OG0010085	AL8G38050
OG0010084	AL8G38060
OG0010083	AL8G38070
OG0010082	AL8G38080
OG0002634	AL8G38090
OG0010081	AL8G38100
OG0010080	AL8G38110
OG0010079	AL8G38140
OG0001372	AL8G38150
OG0010078	AL8G38160
OG0010077	AL8G38170
OG0010076	AL8G38180
OG0010075	AL8G38190
OG0002890	AL8G38200
OG0000098	AL8G38210
OG0010074	AL8G38220
OG0010073	AL8G38230
OG0010072	AL8G38240
OG0002889	AL8G38250
OG0000219	AL8G38260
OG0010071	AL8G38270
OG0010070	AL8G38290
OG0020688	AL8G38300
OG0010069	AL8G38310
OG0010068	AL8G38320
OG0010067	AL8G38330
OG0022975	AL8G38340
OG0010066	AL8G38350
OG0010065	AL8G38360
OG0010064	AL8G38370
OG0001371	AL8G38380
OG0010061	AL8G38390
OG0022988	AL8G38400
OG0002457	AL8G38410
OG0003602	AL8G38440
OG0019913	AL8G38460
OG0003602	AL8G38480
OG0002457	AL8G38490
OG0019728	AL8G38500
OG0019727	AL8G38510
OG0019726	AL8G38520
OG0019725	AL8G38530
OG0002179	AL8G38540
OG0019724	AL8G38550
OG0019723	AL8G38560
OG0019722	AL8G38570
OG0019721	AL8G38580
OG0010926	AL8G38590
OG0001427	AL8G38610
OG0010927	AL8G38620
OG0010928	AL8G38630
OG0010929	AL8G38640
OG0010930	AL8G38650
OG0010931	AL8G38660
OG0010932	AL8G38670
OG0010933	AL8G38680
OG0010934	AL8G38690
OG0000265	AL8G38700
OG0000265	AL8G38710
OG0010935	AL8G38720
OG0022941	AL8G38730
OG0010936	AL8G38740
OG0010937	AL8G38750
OG0020097	AL8G38760
OG0010938	AL8G38770
OG0010939	AL8G38780
OG0010940	AL8G38790
OG0014538	AL8G38800
OG0010941	AL8G38810
OG0010942	AL8G38820
OG0000134	AL8G38830
OG0010943	AL8G38840
OG0010944	AL8G38850
OG0010945	AL8G38860
OG0010946	AL8G38870
OG0010947	AL8G38880
OG0010949	AL8G38890
OG0022983	AL8G38900
OG0010950	AL8G38910
OG0010948	AL8G38920
OG0010951	AL8G38930
OG0010952	AL8G38940
OG0010953	AL8G38970
OG0022931	AL8G38980
OG0010954	AL8G39000
OG0010955	AL8G39010
OG0010956	AL8G39020
OG0010957	AL8G39030
OG0010958	AL8G39040
OG0001428	AL8G39050
OG0010959	AL8G39060
OG0010960	AL8G39070
OG0010961	AL8G39080
OG0010962	AL8G39090
OG0010963	AL8G39100
OG0010964	AL8G39110
OG0000394	AL8G39120
OG0000394	AL8G39130
OG0010965	AL8G39140
OG0010966	AL8G39150
OG0002948	AL8G39160
OG0002948	AL8G39170
OG0010967	AL8G39180
OG0010968	AL8G39190
OG0010969	AL8G39200
OG0010970	AL8G39210
OG0010971	AL8G39220
OG0010972	AL8G39230
OG0001429	AL8G39240
OG0021948	AL8G39260
OG0020368	AL8G39280
OG0010973	AL8G39300
OG0010974	AL8G39310
OG0010975	AL8G39330
OG0010976	AL8G39350
OG0010977	AL8G39360
OG0010978	AL8G39370
OG0010979	AL8G39380
OG0001430	AL8G39390
OG0000395	AL8G39400
OG0010980	AL8G39410
OG0010981	AL8G39420
OG0000271	AL8G39430
OG0010982	AL8G39440
OG0010983	AL8G39450
OG0010984	AL8G39460
OG0010985	AL8G39480
OG0010986	AL8G39490
OG0010987	AL8G39500
OG0010988	AL8G39510
OG0000395	AL8G39540
OG0000395	AL8G39570
OG0000395	AL8G39600
OG0010989	AL8G39610
OG0010990	AL8G39620
OG0010991	AL8G39630
OG0002949	AL8G39650
OG0010992	AL8G39660
OG0000039	AL8G39670
OG0010993	AL8G39680
OG0010994	AL8G39690
OG0010995	AL8G39700
OG0000326	AL8G39710
OG0010996	AL8G39720
OG0010997	AL8G39730
OG0010998	AL8G39740
OG0010999	AL8G39750
OG0011000	AL8G39760
OG0011001	AL8G39770
OG0011002	AL8G39780
OG0000138	AL8G39790
OG0022943	AL8G39800
OG0011003	AL8G39840
OG0011004	AL8G39850
OG0011005	AL8G39860
OG0011006	AL8G39870
OG0001431	AL8G39880
OG0020754	AL8G39890
OG0001432	AL8G39900
OG0011007	AL8G39920
OG0011008	AL8G39930
OG0002122	AL8G39940
OG0011009	AL8G39950
OG0011010	AL8G39960
OG0001433	AL8G39970
OG0011012	AL8G39980
OG0020756	AL8G40000
