OrthoGroup	Gene
OG_AThal_Only	AT4G00342
OG_AThal_Only	AT4G14530
OG_AThal_Only	AT4G08410
OG_AThal_Only	AT4G23103
OG_AThal_Only	AT4G01985
OG_AThal_Only	AT4G30460
OG_AThal_Only	AT4G10112
OG_AThal_Only	AT4G12280
OG_AThal_Only	AT4G09440
OG_AThal_Only	AT4G38401
OG_AThal_Only	AT4G29990
OG_AThal_Only	AT4G32580
OG_AThal_Only	AT4G14165
OG_AThal_Only	AT4G33320
OG_AThal_Only	AT4G29970
OG_AThal_Only	AT4G39925
OG_AThal_Only	AT4G33465
OG_AThal_Only	AT4G20810
OG_AThal_Only	AT4G12220
OG_AThal_Only	AT4G09300
OG_AThal_Only	AT4G24030
OG_AThal_Only	AT4G38300
OG_AThal_Only	AT4G01516
OG_AThal_Only	AT4G10850
OG_AThal_Only	AT4G02541
OG_AThal_Only	AT4G08400
OG_AThal_Only	AT4G16220
OG_AThal_Only	AT4G05136
OG_AThal_Only	AT4G16855
OG_AThal_Only	AT4G22485
OG_AThal_Only	AT4G29548
OG_AThal_Only	AT4G35150
OG_AThal_Only	AT4G35837
OG_AThal_Only	AT4G13885
OG_AThal_Only	AT4G03156
OG_AThal_Only	AT4G36988
OG_AThal_Only	AT4G10115
OG_AThal_Only	AT4G01671
OG_AThal_Only	AT4G26701
OG_AThal_Only	AT4G12930
OG_AThal_Only	AT4G32378
OG_AThal_Only	AT4G20290
OG_AThal_Only	AT4G25692
OG_AThal_Only	AT4G22400
OG_AThal_Only	AT4G24231
OG_AThal_Only	AT4G31280
OG_AThal_Only	AT4G28005
OG_AThal_Only	AT4G18282
OG_AThal_Only	AT4G34330
OG_AThal_Only	AT4G28068
OG_AThal_Only	AT4G04030
OG_AThal_Only	AT4G15710
OG_AThal_Only	AT4G12545
OG_AThal_Only	AT4G00238
OG_AThal_Only	AT4G08967
OG_AThal_Only	AT4G38310
OG_AThal_Only	AT4G09880
OG_AThal_Only	AT4G08140
OG_AThal_Only	AT4G37230
OG_AThal_Only	AT4G32208
OG_AThal_Only	AT4G37140
OG_AThal_Only	AT4G06688
OG_AThal_Only	AT4G08267
OG_AThal_Only	AT4G01245
OG_AThal_Only	AT4G28181
OG_AThal_Only	AT4G34070
OG_AThal_Only	AT4G19925
OG_AThal_Only	AT4G12150
OG_AThal_Only	AT4G35519
OG_AThal_Only	AT4G09587
OG_AThal_Only	AT4G11876
OG_AThal_Only	AT4G17505
OG_AThal_Only	AT4G16530
OG_AThal_Only	AT4G14358
OG_AThal_Only	AT4G09430
OG_AThal_Only	AT4G38330
OG_AThal_Only	AT4G00005
OG_AThal_Only	AT4G09610
OG_AThal_Only	AT4G09965
OG_AThal_Only	AT4G20235
OG_AThal_Only	AT4G31196
OG_AThal_Only	AT4G34588
OG_AThal_Only	AT4G38590
OG_AThal_Only	AT4G39986
OG_AThal_Only	AT4G00250
OG_AThal_Only	AT4G40100
OG_AThal_Only	AT4G01780
OG_AThal_Only	AT4G08380
OG_AThal_Only	AT4G09310
OG_AThal_Only	AT4G19480
OG_AThal_Only	AT4G20250
OG_AThal_Only	AT4G15075
OG_AThal_Only	AT4G12600
OG_AThal_Only	AT4G22470
OG_AThal_Only	AT4G12470
OG_AThal_Only	AT4G22430
OG_AThal_Only	AT4G26483
OG_AThal_Only	AT4G11730
OG_AThal_Only	AT4G09860
OG_AThal_Only	AT4G30970
OG_AThal_Only	AT4G08485
OG_AThal_Only	AT4G11521
OG_AThal_Only	AT4G04423
OG_AThal_Only	AT4G12920
OG_AThal_Only	AT4G22870
OG_AThal_Only	AT4G00070
OG_AThal_Only	AT4G24644
OG_AThal_Only	AT4G19870
OG_AThal_Only	AT4G09210
OG_AThal_Only	AT4G10200
OG_AThal_Only	AT4G26460
OG_AThal_Only	AT4G39060
OG_AThal_Only	AT4G31960
OG_AThal_Only	AT4G32370
OG_AThal_Only	AT4G31650
OG_AThal_Only	AT4G26040
OG_AThal_Only	AT4G01335
OG_AThal_Only	AT4G36100
OG_AThal_Only	AT4G12270
OG_AThal_Only	AT4G14905
OG_AThal_Only	AT4G31100
OG_AThal_Only	AT4G13320
OG_AThal_Only	AT4G25380
OG_AThal_Only	AT4G04402
OG_AThal_Only	AT4G22800
OG_AThal_Only	AT4G12731
OG_AThal_Only	AT4G29610
OG_AThal_Only	AT4G02871
OG_AThal_Only	AT4G14403
OG_AThal_Only	AT4G34272
OG_AThal_Only	AT4G30097
OG_AThal_Only	AT4G05612
OG_AThal_Only	AT4G19829
OG_AThal_Only	AT4G10780
OG_AThal_Only	AT4G12940
OG_AThal_Only	AT4G37095
OG_AThal_Only	AT4G22592
OG_AThal_Only	AT4G15056
OG_AThal_Only	AT4G08395
OG_AThal_Only	AT4G12210
OG_AThal_Only	AT4G04260
OG_AThal_Only	AT4G21213
OG_AThal_Only	AT4G08730
OG_AThal_Only	AT4G03950
OG_AThal_Only	AT4G03827
OG_AThal_Only	AT4G04957
OG_AThal_Only	AT4G38290
OG_AThal_Only	AT4G12550
OG_AThal_Only	AT4G19520
OG_AThal_Only	AT4G19270
OG_AThal_Only	AT4G08800
OG_AThal_Only	AT4G36510
OG_AThal_Only	AT4G04680
OG_AThal_Only	AT4G23271
OG_AThal_Only	AT4G00234
OG_AThal_Only	AT4G36270
OG_AThal_Only	AT4G22420
OG_AThal_Only	AT4G17930
OG_AThal_Only	AT4G04404
OG_AThal_Only	AT4G11870
OG_AThal_Only	AT4G28485
OG_AThal_Only	AT4G12334
OG_AThal_Only	AT4G03505
OG_AThal_Only	AT4G10845
OG_AThal_Only	AT4G21260
OG_AThal_Only	AT4G06536
OG_AThal_Only	AT4G22660
OG_AThal_Only	AT4G28870
OG_AThal_Only	AT4G23320
OG_AThal_Only	AT4G28564
OG_AThal_Only	AT4G14980
OG_AThal_Only	AT4G14276
OG_AThal_Only	AT4G34080
OG_AThal_Only	AT4G03940
OG_AThal_Only	AT4G08270
OG_AThal_Only	AT4G18500
OG_AThal_Only	AT4G03040
OG_AThal_Only	AT4G00124
OG_AThal_Only	AT4G39930
OG_AThal_Only	AT4G05620
OG_AThal_Only	AT4G16165
OG_AThal_Only	AT4G15270
OG_AThal_Only	AT4G34881
OG_AThal_Only	AT4G31441
OG_AThal_Only	AT4G19530
OG_AThal_Only	AT4G18692
OG_AThal_Only	AT4G08351
OG_AThal_Only	AT4G31355
OG_AThal_Only	AT4G35295
OG_AThal_Only	AT4G00651
OG_AThal_Only	AT4G33370
OG_AThal_Only	AT4G24410
OG_AThal_Only	AT4G12380
OG_AThal_Only	AT4G00280
OG_AThal_Only	AT4G27652
OG_AThal_Only	AT4G18280
OG_AThal_Only	AT4G22630
OG_AThal_Only	AT4G26730
OG_AThal_Only	AT4G36515
OG_AThal_Only	AT4G05631
OG_AThal_Only	AT4G19920
OG_AThal_Only	AT4G10940
OG_AThal_Only	AT4G38820
OG_AThal_Only	AT4G05340
OG_AThal_Only	AT4G23432
OG_AThal_Only	AT4G02325
OG_AThal_Only	AT4G19730
OG_AThal_Only	AT4G18000
OG_AThal_Only	AT4G31260
OG_AThal_Only	AT4G01328
OG_AThal_Only	AT4G39403
OG_AThal_Only	AT4G13880
OG_AThal_Only	AT4G15150
OG_AThal_Only	AT4G16451
OG_AThal_Only	AT4G31740
OG_AThal_Only	AT4G30050
OG_AThal_Only	AT4G02430
OG_AThal_Only	AT4G05095
OG_AThal_Only	AT4G13860
OG_AThal_Only	AT4G30740
OG_AThal_Only	AT4G31030
OG_AThal_Only	AT4G04632
OG_AThal_Only	AT4G23970
OG_AThal_Only	AT4G04925
OG_AThal_Only	AT4G37409
OG_AThal_Only	AT4G08868
OG_AThal_Only	AT4G00140
OG_AThal_Only	AT4G37682
OG_AThal_Only	AT4G09200
OG_AThal_Only	AT4G15060
OG_AThal_Only	AT4G28815
OG_AThal_Only	AT4G00130
OG_AThal_Only	AT4G15061
OG_AThal_Only	AT4G38052
OG_AThal_Only	AT4G08740
OG_AThal_Only	AT4G16880
OG_AThal_Only	AT4G17713
OG_AThal_Only	AT4G40011
OG_AThal_Only	AT4G16960
OG_AThal_Only	AT4G08260
OG_AThal_Only	AT4G20520
OG_AThal_Only	AT4G35430
OG_AThal_Only	AT4G00467
OG_AThal_Only	AT4G19770
OG_AThal_Only	AT4G05071
OG_AThal_Only	AT4G08895
OG_AThal_Only	AT4G19095
OG_AThal_Only	AT4G08691
OG_AThal_Only	AT4G17998
OG_AThal_Only	AT4G08878
OG_AThal_Only	AT4G32200
OG_AThal_Only	AT4G33000
OG_AThal_Only	AT4G37483
OG_AThal_Only	AT4G21926
OG_AThal_Only	AT4G11385
OG_AThal_Only	AT4G01380
OG_AThal_Only	AT4G10820
OG_AThal_Only	AT4G20006
OG_AThal_Only	AT4G05632
OG_AThal_Only	AT4G31136
OG_AThal_Only	AT4G14320
OG_AThal_Only	AT4G22440
OG_AThal_Only	AT4G35263
OG_AThal_Only	AT4G08097
OG_AThal_Only	AT4G03165
OG_AThal_Only	AT4G02235
OG_AThal_Only	AT4G30680
OG_AThal_Only	AT4G20700
OG_AThal_Only	AT4G09784
OG_AThal_Only	AT4G04078
OG_AThal_Only	AT4G07740
OG_AThal_Only	AT4G36791
OG_AThal_Only	AT4G39020
OG_AThal_Only	AT4G08028
OG_AThal_Only	AT4G07670
OG_AThal_Only	AT4G16240
OG_AThal_Only	AT4G09260
OG_AThal_Only	AT4G33310
OG_AThal_Only	AT4G12432
OG_AThal_Only	AT4G25672
OG_AThal_Only	AT4G22410
OG_AThal_Only	AT4G31870
OG_AThal_Only	AT4G36370
OG_AThal_Only	AT4G01703
OG_AThal_Only	AT4G19038
OG_AThal_Only	AT4G04740
OG_AThal_Only	AT4G09220
OG_AThal_Only	AT4G06639
OG_AThal_Only	AT4G32080
OG_AThal_Only	AT4G08151
OG_AThal_Only	AT4G17585
OG_AThal_Only	AT4G10670
OG_AThal_Only	AT4G16940
OG_AThal_Only	AT4G21216
OG_AThal_Only	AT4G27654
OG_AThal_Only	AT4G10767
OG_AThal_Only	AT4G12990
OG_AThal_Only	AT4G12382
OG_AThal_Only	AT4G35589
OG_AThal_Only	AT4G37685
OG_AThal_Only	AT4G16900
OG_AThal_Only	AT4G13575
OG_AThal_Only	AT4G26005
OG_AThal_Only	AT4G03490
OG_AThal_Only	AT4G13570
OG_AThal_Only	AT4G13965
OG_AThal_Only	AT4G38092
OG_AThal_Only	AT4G09690
OG_AThal_Only	AT4G10410
OG_AThal_Only	AT4G38990
OG_AThal_Only	AT4G32230
OG_AThal_Only	AT4G20220
OG_AThal_Only	AT4G10970
OG_AThal_Only	AT4G31620
OG_AThal_Only	AT4G27220
OG_AThal_Only	AT4G07524
OG_AThal_Only	AT4G02489
OG_AThal_Only	AT4G23960
OG_AThal_Only	AT4G01340
OG_AThal_Only	AT4G16840
OG_AThal_Only	AT4G11430
OG_AThal_Only	AT4G08406
OG_AThal_Only	AT4G08760
OG_AThal_Only	AT4G36560
OG_AThal_Only	AT4G08176
OG_AThal_Only	AT4G07868
OG_AThal_Only	AT4G18090
OG_AThal_Only	AT4G00960
OG_AThal_Only	AT4G10595
OG_AThal_Only	AT4G23080
OG_AThal_Only	AT4G00955
OG_AThal_Only	AT4G22610
OG_AThal_Only	AT4G04953
OG_AThal_Only	AT4G31710
OG_AThal_Only	AT4G22214
OG_AThal_Only	AT4G14104
OG_AThal_Only	AT4G08949
OG_AThal_Only	AT4G36105
OG_AThal_Only	AT4G07932
OG_AThal_Only	AT4G25707
OG_AThal_Only	AT4G30300
OG_AThal_Only	AT4G37850
OG_AThal_Only	AT4G08263
OG_AThal_Only	AT4G28405
OG_AThal_Only	AT4G28790
OG_AThal_Only	AT4G16215
OG_AThal_Only	AT4G20690
OG_AThal_Only	AT4G04690
OG_AThal_Only	AT4G37022
OG_AThal_Only	AT4G16930
OG_AThal_Only	AT4G20470
OG_AThal_Only	AT4G04930
OG_AThal_Only	AT4G32924
OG_AThal_Only	AT4G09649
OG_AThal_Only	AT4G10700
OG_AThal_Only	AT4G03113
OG_AThal_Only	AT4G36460
OG_AThal_Only	AT4G21610
OG_AThal_Only	AT4G08470
OG_AThal_Only	AT4G00970
OG_AThal_Only	AT4G19080
OG_AThal_Only	AT4G15070
OG_AThal_Only	AT4G09012
OG_AThal_Only	AT4G00270
OG_AThal_Only	AT4G36268
OG_AThal_Only	AT4G19740
OG_AThal_Only	AT4G05265
OG_AThal_Only	AT4G19970
OG_AThal_Only	AT4G38781
OG_AThal_Only	AT4G23170
OG_AThal_Only	AT4G06740
OG_AThal_Only	AT4G09250
OG_AThal_Only	AT4G13615
OG_AThal_Only	AT1G77340
OG_AThal_Only	AT1G65484
OG_AThal_Only	AT1G34910
OG_AThal_Only	AT1G51810
OG_AThal_Only	AT1G25988
OG_AThal_Only	AT1G32670
OG_AThal_Only	AT1G56233
OG_AThal_Only	AT1G23720
OG_AThal_Only	AT1G14315
OG_AThal_Only	AT1G68270
OG_AThal_Only	AT1G62301
OG_AThal_Only	AT1G17744
OG_AThal_Only	AT1G61460
OG_AThal_Only	AT1G26795
OG_AThal_Only	AT1G77150
OG_AThal_Only	AT1G51402
OG_AThal_Only	AT1G10747
OG_AThal_Only	AT1G51230
OG_AThal_Only	AT1G74340
OG_AThal_Only	AT1G74929
OG_AThal_Only	AT1G71280
OG_AThal_Only	AT1G48953
OG_AThal_Only	AT1G62978
OG_AThal_Only	AT1G18871
OG_AThal_Only	AT1G43950
OG_AThal_Only	AT1G76728
OG_AThal_Only	AT1G09245
OG_AThal_Only	AT1G68935
OG_AThal_Only	AT1G23250
OG_AThal_Only	AT1G11520
OG_AThal_Only	AT1G29620
OG_AThal_Only	AT1G26440
OG_AThal_Only	AT1G03660
OG_AThal_Only	AT1G07500
OG_AThal_Only	AT1G55700
OG_AThal_Only	AT1G55650
OG_AThal_Only	AT1G76530
OG_AThal_Only	AT1G09483
OG_AThal_Only	AT1G25112
OG_AThal_Only	AT1G33102
OG_AThal_Only	AT1G48220
OG_AThal_Only	AT1G50770
OG_AThal_Only	AT1G54420
OG_AThal_Only	AT1G65681
OG_AThal_Only	AT1G50954
OG_AThal_Only	AT1G24822
OG_AThal_Only	AT1G36920
OG_AThal_Only	AT1G69818
OG_AThal_Only	AT1G02350
OG_AThal_Only	AT1G72860
OG_AThal_Only	AT1G70080
OG_AThal_Only	AT1G60370
OG_AThal_Only	AT1G73570
OG_AThal_Only	AT1G20290
OG_AThal_Only	AT1G06137
OG_AThal_Only	AT1G20696
OG_AThal_Only	AT1G62440
OG_AThal_Only	AT1G08005
OG_AThal_Only	AT1G13350
OG_AThal_Only	AT1G26796
OG_AThal_Only	AT1G32020
OG_AThal_Only	AT1G47370
OG_AThal_Only	AT1G49830
OG_AThal_Only	AT1G62160
OG_AThal_Only	AT1G18310
OG_AThal_Only	AT1G78476
OG_AThal_Only	AT1G58122
OG_AThal_Only	AT1G32310
OG_AThal_Only	AT1G47350
OG_AThal_Only	AT1G45163
OG_AThal_Only	AT1G35537
OG_AThal_Only	AT1G34500
OG_AThal_Only	AT1G59077
OG_AThal_Only	AT1G60270
OG_AThal_Only	AT1G30060
OG_AThal_Only	AT1G19396
OG_AThal_Only	AT1G51300
OG_AThal_Only	AT1G34170
OG_AThal_Only	AT1G47885
OG_AThal_Only	AT1G54775
OG_AThal_Only	AT1G20360
OG_AThal_Only	AT1G53541
OG_AThal_Only	AT1G36950
OG_AThal_Only	AT1G44094
OG_AThal_Only	AT1G36925
OG_AThal_Only	AT1G70860
OG_AThal_Only	AT1G24145
OG_AThal_Only	AT1G79670
OG_AThal_Only	AT1G47450
OG_AThal_Only	AT1G32270
OG_AThal_Only	AT1G15640
OG_AThal_Only	AT1G30016
OG_AThal_Only	AT1G35400
OG_AThal_Only	AT1G50760
OG_AThal_Only	AT1G54720
OG_AThal_Only	AT1G08985
OG_AThal_Only	AT1G73602
OG_AThal_Only	AT1G09794
OG_AThal_Only	AT1G25180
OG_AThal_Only	AT1G27610
OG_AThal_Only	AT1G31772
OG_AThal_Only	AT1G13608
OG_AThal_Only	AT1G08032
OG_AThal_Only	AT1G45015
OG_AThal_Only	AT1G65760
OG_AThal_Only	AT1G29870
OG_AThal_Only	AT1G23074
OG_AThal_Only	AT1G28306
OG_AThal_Only	AT1G32650
OG_AThal_Only	AT1G21738
OG_AThal_Only	AT1G48190
OG_AThal_Only	AT1G68700
OG_AThal_Only	AT1G44478
OG_AThal_Only	AT1G02965
OG_AThal_Only	AT1G76705
OG_AThal_Only	AT1G15165
OG_AThal_Only	AT1G45243
OG_AThal_Only	AT1G72060
OG_AThal_Only	AT1G35410
OG_AThal_Only	AT1G52110
OG_AThal_Only	AT1G33010
OG_AThal_Only	AT1G74448
OG_AThal_Only	AT1G65210
OG_AThal_Only	AT1G47690
OG_AThal_Only	AT1G25141
OG_AThal_Only	AT1G20590
OG_AThal_Only	AT1G61940
OG_AThal_Only	AT1G49435
OG_AThal_Only	AT1G58450
OG_AThal_Only	AT1G26815
OG_AThal_Only	AT1G12411
OG_AThal_Only	AT1G33860
OG_AThal_Only	AT1G59171
OG_AThal_Only	AT1G48730
OG_AThal_Only	AT1G46336
OG_AThal_Only	AT1G62421
OG_AThal_Only	AT1G20875
OG_AThal_Only	AT1G62900
OG_AThal_Only	AT1G44940
OG_AThal_Only	AT1G22720
OG_AThal_Only	AT1G59630
OG_AThal_Only	AT1G59865
OG_AThal_Only	AT1G29465
OG_AThal_Only	AT1G72141
OG_AThal_Only	AT1G57550
OG_AThal_Only	AT1G31620
OG_AThal_Only	AT1G50350
OG_AThal_Only	AT1G31640
OG_AThal_Only	AT1G04800
OG_AThal_Only	AT1G51490
OG_AThal_Only	AT1G50390
OG_AThal_Only	AT1G58037
OG_AThal_Only	AT1G24851
OG_AThal_Only	AT1G76994
OG_AThal_Only	AT1G32975
OG_AThal_Only	AT1G33640
OG_AThal_Only	AT1G74170
OG_AThal_Only	AT1G11230
OG_AThal_Only	AT1G35516
OG_AThal_Only	AT1G69820
OG_AThal_Only	AT1G61575
OG_AThal_Only	AT1G26530
OG_AThal_Only	AT1G69588
OG_AThal_Only	AT1G34047
OG_AThal_Only	AT1G52905
OG_AThal_Only	AT1G61165
OG_AThal_Only	AT1G19070
OG_AThal_Only	AT1G56380
OG_AThal_Only	AT1G23147
OG_AThal_Only	AT1G15840
OG_AThal_Only	AT1G48145
OG_AThal_Only	AT1G11362
OG_AThal_Only	AT1G58160
OG_AThal_Only	AT1G68945
OG_AThal_Only	AT1G45403
OG_AThal_Only	AT1G30455
OG_AThal_Only	AT1G28135
OG_AThal_Only	AT1G49680
OG_AThal_Only	AT1G42710
OG_AThal_Only	AT1G29410
OG_AThal_Only	AT1G26797
OG_AThal_Only	AT1G18486
OG_AThal_Only	AT1G12960
OG_AThal_Only	AT1G04684
OG_AThal_Only	AT1G15885
OG_AThal_Only	AT1G34480
OG_AThal_Only	AT1G51270
OG_AThal_Only	AT1G66800
OG_AThal_Only	AT1G19930
OG_AThal_Only	AT1G73910
OG_AThal_Only	AT1G58235
OG_AThal_Only	AT1G19550
OG_AThal_Only	AT1G62490
OG_AThal_Only	AT1G50050
OG_AThal_Only	AT1G76770
OG_AThal_Only	AT1G02540
OG_AThal_Only	AT1G62333
OG_AThal_Only	AT1G02620
OG_AThal_Only	AT1G27490
OG_AThal_Only	AT1G09410
OG_AThal_Only	AT1G36922
OG_AThal_Only	AT1G25025
OG_AThal_Only	AT1G44674
OG_AThal_Only	AT1G27260
OG_AThal_Only	AT1G11684
OG_AThal_Only	AT1G53708
OG_AThal_Only	AT1G51840
OG_AThal_Only	AT1G47940
OG_AThal_Only	AT1G36732
OG_AThal_Only	AT1G66553
OG_AThal_Only	AT1G23940
OG_AThal_Only	AT1G31710
OG_AThal_Only	AT1G31370
OG_AThal_Only	AT1G49930
OG_AThal_Only	AT1G13485
OG_AThal_Only	AT1G33709
OG_AThal_Only	AT1G26798
OG_AThal_Only	AT1G17250
OG_AThal_Only	AT1G31000
OG_AThal_Only	AT1G27550
OG_AThal_Only	AT1G35461
OG_AThal_Only	AT1G53935
OG_AThal_Only	AT1G52710
OG_AThal_Only	AT1G55330
OG_AThal_Only	AT1G67455
OG_AThal_Only	AT1G53543
OG_AThal_Only	AT1G22067
OG_AThal_Only	AT1G50290
OG_AThal_Only	AT1G79500
OG_AThal_Only	AT1G43171
OG_AThal_Only	AT1G47770
OG_AThal_Only	AT1G59885
OG_AThal_Only	AT1G64470
OG_AThal_Only	AT1G35310
OG_AThal_Only	AT1G66855
OG_AThal_Only	AT1G34419
OG_AThal_Only	AT1G59833
OG_AThal_Only	AT1G61920
OG_AThal_Only	AT1G68420
OG_AThal_Only	AT1G35150
OG_AThal_Only	AT1G47946
OG_AThal_Only	AT1G43624
OG_AThal_Only	AT1G60913
OG_AThal_Only	AT1G52618
OG_AThal_Only	AT1G11970
OG_AThal_Only	AT1G01115
OG_AThal_Only	AT1G10920
OG_AThal_Only	AT1G09995
OG_AThal_Only	AT1G61410
OG_AThal_Only	AT1G24390
OG_AThal_Only	AT1G71290
OG_AThal_Only	AT1G60830
OG_AThal_Only	AT1G24147
OG_AThal_Only	AT1G58150
OG_AThal_Only	AT1G71330
OG_AThal_Only	AT1G57565
OG_AThal_Only	AT1G35255
OG_AThal_Only	AT1G50750
OG_AThal_Only	AT1G53887
OG_AThal_Only	AT1G43970
OG_AThal_Only	AT1G34840
OG_AThal_Only	AT1G18773
OG_AThal_Only	AT1G48500
OG_AThal_Only	AT1G79170
OG_AThal_Only	AT1G24996
OG_AThal_Only	AT1G25410
OG_AThal_Only	AT1G49015
OG_AThal_Only	AT1G31690
OG_AThal_Only	AT1G35040
OG_AThal_Only	AT1G44980
OG_AThal_Only	AT1G35880
OG_AThal_Only	AT1G62863
OG_AThal_Only	AT1G26350
OG_AThal_Only	AT1G34046
OG_AThal_Only	AT1G28304
OG_AThal_Only	AT1G64750
OG_AThal_Only	AT1G04778
OG_AThal_Only	AT1G21975
OG_AThal_Only	AT1G01130
OG_AThal_Only	AT1G02391
OG_AThal_Only	AT1G05136
OG_AThal_Only	AT1G42680
OG_AThal_Only	AT1G16858
OG_AThal_Only	AT1G29180
OG_AThal_Only	AT1G12938
OG_AThal_Only	AT1G28007
OG_AThal_Only	AT1G52180
OG_AThal_Only	AT1G35181
OG_AThal_Only	AT1G53635
OG_AThal_Only	AT1G66030
OG_AThal_Only	AT1G58766
OG_AThal_Only	AT1G23610
OG_AThal_Only	AT1G72920
OG_AThal_Only	AT1G17545
OG_AThal_Only	AT1G44990
OG_AThal_Only	AT1G33850
OG_AThal_Only	AT1G47680
OG_AThal_Only	AT1G71235
OG_AThal_Only	AT1G41875
OG_AThal_Only	AT1G78480
OG_AThal_Only	AT1G26771
OG_AThal_Only	AT1G34850
OG_AThal_Only	AT1G27213
OG_AThal_Only	AT1G36756
OG_AThal_Only	AT1G26921
OG_AThal_Only	AT1G36020
OG_AThal_Only	AT1G75335
OG_AThal_Only	AT1G12855
OG_AThal_Only	AT1G36580
OG_AThal_Only	AT1G26916
OG_AThal_Only	AT1G27160
OG_AThal_Only	AT1G62070
OG_AThal_Only	AT1G57613
OG_AThal_Only	AT1G52325
OG_AThal_Only	AT1G47920
OG_AThal_Only	AT1G28307
OG_AThal_Only	AT1G23680
OG_AThal_Only	AT1G17960
OG_AThal_Only	AT1G21281
OG_AThal_Only	AT1G04501
OG_AThal_Only	AT1G56520
OG_AThal_Only	AT1G18220
OG_AThal_Only	AT1G67160
OG_AThal_Only	AT1G63390
OG_AThal_Only	AT1G31290
OG_AThal_Only	AT1G40104
OG_AThal_Only	AT1G45229
OG_AThal_Only	AT1G22290
OG_AThal_Only	AT1G30757
OG_AThal_Only	AT1G26799
OG_AThal_Only	AT1G36745
OG_AThal_Only	AT1G51150
OG_AThal_Only	AT1G51530
OG_AThal_Only	AT1G04171
OG_AThal_Only	AT1G05085
OG_AThal_Only	AT1G02490
OG_AThal_Only	AT1G19040
OG_AThal_Only	AT1G25472
OG_AThal_Only	AT1G77655
OG_AThal_Only	AT1G56085
OG_AThal_Only	AT1G57630
OG_AThal_Only	AT1G50530
OG_AThal_Only	AT1G61390
OG_AThal_Only	AT1G08270
OG_AThal_Only	AT1G35333
OG_AThal_Only	AT1G55220
OG_AThal_Only	AT1G29580
OG_AThal_Only	AT1G43330
OG_AThal_Only	AT1G52191
OG_AThal_Only	AT1G25097
OG_AThal_Only	AT1G62181
OG_AThal_Only	AT1G31670
OG_AThal_Only	AT1G26976
OG_AThal_Only	AT1G47300
OG_AThal_Only	AT1G48912
OG_AThal_Only	AT1G06148
OG_AThal_Only	AT1G35550
OG_AThal_Only	AT1G18130
OG_AThal_Only	AT1G67855
OG_AThal_Only	AT1G22080
OG_AThal_Only	AT1G50720
OG_AThal_Only	AT1G66380
OG_AThal_Only	AT1G31163
OG_AThal_Only	AT1G55175
OG_AThal_Only	AT1G55980
OG_AThal_Only	AT1G63590
OG_AThal_Only	AT1G23037
OG_AThal_Only	AT1G15772
OG_AThal_Only	AT1G34290
OG_AThal_Only	AT1G63600
OG_AThal_Only	AT1G58265
OG_AThal_Only	AT1G15600
OG_AThal_Only	AT1G24159
OG_AThal_Only	AT1G36942
OG_AThal_Only	AT1G26515
OG_AThal_Only	AT1G05770
OG_AThal_Only	AT1G01073
OG_AThal_Only	AT1G64561
OG_AThal_Only	AT1G34400
OG_AThal_Only	AT1G02320
OG_AThal_Only	AT1G42190
OG_AThal_Only	AT1G20490
OG_AThal_Only	AT1G32720
OG_AThal_Only	AT1G11608
OG_AThal_Only	AT1G80865
OG_AThal_Only	AT1G64105
OG_AThal_Only	AT1G47915
OG_AThal_Only	AT1G72260
OG_AThal_Only	AT1G31510
OG_AThal_Only	AT1G35030
OG_AThal_Only	AT1G35900
OG_AThal_Only	AT1G55546
OG_AThal_Only	AT1G68552
OG_AThal_Only	AT1G32980
OG_AThal_Only	AT1G63280
OG_AThal_Only	AT1G64220
OG_AThal_Only	AT1G55615
OG_AThal_Only	AT1G50970
OG_AThal_Only	AT1G62920
OG_AThal_Only	AT1G49032
OG_AThal_Only	AT1G72930
OG_AThal_Only	AT1G35242
OG_AThal_Only	AT1G74875
OG_AThal_Only	AT1G11570
OG_AThal_Only	AT1G26355
OG_AThal_Only	AT1G29952
OG_AThal_Only	AT1G36272
OG_AThal_Only	AT1G76840
OG_AThal_Only	AT1G70944
OG_AThal_Only	AT1G59722
OG_AThal_Only	AT1G48598
OG_AThal_Only	AT1G33960
OG_AThal_Only	AT1G23149
OG_AThal_Only	AT1G05400
OG_AThal_Only	AT1G38630
OG_AThal_Only	AT1G15930
OG_AThal_Only	AT1G23300
OG_AThal_Only	AT1G74640
OG_AThal_Only	AT1G14549
OG_AThal_Only	AT1G10100
OG_AThal_Only	AT1G02710
OG_AThal_Only	AT1G21323
OG_AThal_Only	AT1G80590
OG_AThal_Only	AT1G68526
OG_AThal_Only	AT1G12100
OG_AThal_Only	AT1G80555
OG_AThal_Only	AT1G78450
OG_AThal_Only	AT1G28630
OG_AThal_Only	AT1G51430
OG_AThal_Only	AT1G50603
OG_AThal_Only	AT1G21245
OG_AThal_Only	AT1G03240
OG_AThal_Only	AT1G30990
OG_AThal_Only	AT1G33320
OG_AThal_Only	AT1G53039
OG_AThal_Only	AT1G35183
OG_AThal_Only	AT1G50160
OG_AThal_Only	AT1G33925
OG_AThal_Only	AT1G59800
OG_AThal_Only	AT1G55045
OG_AThal_Only	AT1G59535
OG_AThal_Only	AT1G29418
OG_AThal_Only	AT1G52270
OG_AThal_Only	AT1G51330
OG_AThal_Only	AT1G64142
OG_AThal_Only	AT1G78030
OG_AThal_Only	AT1G61710
OG_AThal_Only	AT1G32570
OG_AThal_Only	AT1G38790
